x,y,name,idx,path_idx,inst_idx,path,col,fill,alpha,lwd,lineend,linejoin,linemitre,fontsize,cex,fontfamily,font,xpath,tag,elem_idx,random,class,GDD,Tissue,order
195.648,15.35,bezier3,1,4,4,c 2.382 0.395 4.863 3.924 6.401 6.291,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.976120818073582,a,1508,Kernel,2269
195.648,15.35,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.08478089624227,a,1508,Kernel,2270
195.812321210382,15.5950107015458,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.15448729870091,a,1508,Kernel,2271
195.986274796015,15.8402068965517,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.00823707354288,a,1508,Kernel,2272
196.168656033458,16.0857312722949,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.10404900354138,a,1508,Kernel,2273
196.35826019927,16.3317265160523,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.874735497098563,a,1508,Kernel,2274
196.553882570011,16.5783353151011,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.854012338998855,a,1508,Kernel,2275
196.75431842224,16.8257003567182,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.972457095858654,a,1508,Kernel,2276
196.958363032515,17.0739643281807,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.00824614738544,a,1508,Kernel,2277
197.164811677396,17.3232699167658,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.980505358977323,a,1508,Kernel,2278
197.372459633441,17.5737598097503,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.925784303755238,a,1508,Kernel,2279
197.580102177211,17.8255766944114,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.941897305647822,a,1508,Kernel,2280
197.786534585264,18.0788632580262,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.10662219016864,a,1508,Kernel,2281
197.990552134159,18.3337621878716,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.05571362786666,a,1508,Kernel,2282
198.190950100455,18.5904161712247,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.930550495764797,a,1508,Kernel,2283
198.386523760712,18.8489678953627,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.9159892792994,a,1508,Kernel,2284
198.576068391488,19.1095600475624,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.10556231426682,a,1508,Kernel,2285
198.758379269343,19.3723353151011,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.08362886356618,a,1508,Kernel,2286
198.932251670835,19.6374363852557,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.915996357540544,a,1508,Kernel,2287
199.096480872525,19.9050059453032,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.912438054069161,a,1508,Kernel,2288
199.24986215097,20.1751866825208,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.999859595404334,a,1508,Kernel,2289
199.39119078273,20.4481212841855,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.954800814388821,a,1508,Kernel,2290
199.519262044364,20.7239524375743,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.967772627175659,a,1508,Kernel,2291
199.632871212432,21.0028228299643,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.04870846342907,a,1508,Kernel,2292
199.730813563492,21.2848751486326,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03192185582728,a,1508,Kernel,2293
199.811884374103,21.5702520808561,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.971295401451462,a,1508,Kernel,2294
199.874878920825,21.859096313912,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.903257723691514,a,1508,Kernel,2295
199.918592480216,22.1515505350773,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.886913195141072,a,1508,Kernel,2296
199.941820328837,22.447757431629,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.14991693798046,a,1508,Kernel,2297
199.943357743245,22.7478596908442,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.16772217669225,a,1508,Kernel,2298
199.922,23.052,bezier3,1,5,5,c 1.538 2.368 4.595 4.742 4.274 7.702,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.01657254681644,a,1508,Kernel,2299
199.922,23.052,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.983599861194423,a,1508,Kernel,2300
199.882044692279,23.3651750379269,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03189614742763,a,1508,Kernel,2301
199.829023412194,23.6917284841527,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.912515168630066,a,1508,Kernel,2302
199.763582434704,24.0305131821723,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.859641261601988,a,1508,Kernel,2303
199.68636803477,24.3803819754807,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.08369511734592,a,1508,Kernel,2304
199.598026487351,24.7401877075731,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.990172729653908,a,1508,Kernel,2305
199.499204067407,25.1087832219443,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.02761644635393,a,1508,Kernel,2306
199.3905470499,25.4850213620895,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.0002083835117,a,1508,Kernel,2307
199.272701709787,25.8677549715036,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.944442007327835,a,1508,Kernel,2308
199.146314322031,26.2558368936816,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.961182666590165,a,1508,Kernel,2309
199.012031161589,26.6481199721186,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.992145389467822,a,1508,Kernel,2310
198.870498503424,27.0434570503096,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03755878705045,a,1508,Kernel,2311
198.722362622494,27.4407009717496,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.890957399689907,a,1508,Kernel,2312
198.568269793759,27.8387045799336,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.903416427880564,a,1508,Kernel,2313
198.408866292181,28.2363207183566,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.05166308416793,a,1508,Kernel,2314
198.244798392718,28.6324022305138,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.949750620135804,a,1508,Kernel,2315
198.076712370331,29.0258019599,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.1184276352076,a,1508,Kernel,2316
197.905254499979,29.4153727500103,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.884958392655365,a,1508,Kernel,2317
197.731071056624,29.7999674443397,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.0460483112566,a,1508,Kernel,2318
197.554808315224,30.1784388863832,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.870818864582556,a,1508,Kernel,2319
197.37711255074,30.5496399196359,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.859983929673251,a,1508,Kernel,2320
197.198630038132,30.9124233875928,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.853434920300501,a,1508,Kernel,2321
197.02000705236,31.2656421337488,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.90565243967986,a,1508,Kernel,2322
196.841889868383,31.6081490015991,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.13248462346386,a,1508,Kernel,2323
196.664924761163,31.9387968346386,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.867798046232841,a,1508,Kernel,2324
196.489758005658,32.2564384763623,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.05885239385526,a,1508,Kernel,2325
196.31703587683,32.5599267702653,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.989750078528922,a,1508,Kernel,2326
196.147404649637,32.8481145598426,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.975709054334135,a,1508,Kernel,2327
195.981510599041,33.1198546885891,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.898016923764675,a,1508,Kernel,2328
195.82,33.374,bezier3,1,6,5,c -0.321 2.959 -2.564 7.954 -4.102 10.322,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.15079871340363,a,1508,Kernel,2329
195.82,33.374,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.824992906342869,a,1508,Kernel,2330
195.658800032802,33.6187492722129,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.934186770977814,a,1508,Kernel,2331
195.493496576325,33.8628503013654,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.989434862664305,a,1508,Kernel,2332
195.324223953422,34.1056691131248,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.01831087087831,a,1508,Kernel,2333
195.151116486941,34.3465717331584,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.0763206383652,a,1508,Kernel,2334
194.974308499733,34.5849241871336,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.07954286528465,a,1508,Kernel,2335
194.79393431465,34.8200925007175,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.909664429678922,a,1508,Kernel,2336
194.610128254541,35.0514426995777,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.19159871038962,a,1508,Kernel,2337
194.423024642257,35.2783408093813,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.09300891117726,a,1508,Kernel,2338
194.232757800648,35.5001528557957,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.0455210202106,a,1508,Kernel,2339
194.039462052565,35.7162448644881,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.944213392596303,a,1508,Kernel,2340
193.843271720858,35.9259828611259,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.992949344774198,a,1508,Kernel,2341
193.644321128378,36.1287328713765,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.889747979799551,a,1508,Kernel,2342
193.442744597975,36.323860920907,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.955377049781875,a,1508,Kernel,2343
193.238676452499,36.5107330353848,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.895816530921514,a,1508,Kernel,2344
193.032251014802,36.6887152404773,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.10101985929191,a,1508,Kernel,2345
192.823602607733,36.8571735618517,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.10619720889992,a,1508,Kernel,2346
192.612865554143,37.0154740251753,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.986930297202193,a,1508,Kernel,2347
192.400174176883,37.1629826561155,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.01130014212084,a,1508,Kernel,2348
192.185662798803,37.2990654803395,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.1429191750911,a,1508,Kernel,2349
191.969465742753,37.4230885235147,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.05979000912505,a,1508,Kernel,2350
191.751717331584,37.5344178113084,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.917145260921846,a,1508,Kernel,2351
191.532551888146,37.6324193693878,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.980011794798169,a,1508,Kernel,2352
191.312103735291,37.7164592234204,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.971930082267222,a,1508,Kernel,2353
191.090507195867,37.7859033990734,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.999764817901799,a,1508,Kernel,2354
190.867896592726,37.840117922014,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.927028477328973,a,1508,Kernel,2355
190.644406248719,37.8784688179097,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.19364047217546,a,1508,Kernel,2356
190.420170486695,37.9003221124277,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.985671961694847,a,1508,Kernel,2357
190.195323629505,37.9050438312354,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.1839553104715,a,1508,Kernel,2358
189.97,37.892,bezier3,1,7,5,c -1.538 2.367 -3.67 4.732 -5.85 4.518,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.866656555912514,a,1508,Kernel,2359
189.97,37.892,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.801194426358289,a,1508,Kernel,2360
189.739866825208,37.859066136373,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.08176093021054,a,1508,Kernel,2361
189.501043995244,37.8055897330764,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.05044158225079,a,1508,Kernel,2362
189.254344827586,37.7325240887285,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.096399093736,a,1508,Kernel,2363
189.000582639715,37.6408225019476,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.997125450820678,a,1508,Kernel,2364
188.740570749108,37.5314382713518,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.95458736541468,a,1508,Kernel,2365
188.475122473246,37.4053246955595,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.07276912995921,a,1508,Kernel,2366
188.205051129608,37.2634350731887,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.885373765461144,a,1508,Kernel,2367
187.931170035672,37.1067227028578,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.795056176927597,a,1508,Kernel,2368
187.654292508918,36.936140883185,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.887796678735242,a,1508,Kernel,2369
187.375231866825,36.7526429127885,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.837808236414296,a,1508,Kernel,2370
187.094801426873,36.5571820902866,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.956126821286504,a,1508,Kernel,2371
186.81381450654,36.3507117142974,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03336468560746,a,1508,Kernel,2372
186.533084423306,36.1341850834393,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03249020663104,a,1508,Kernel,2373
186.253424494649,35.9085554963303,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.880692027568964,a,1508,Kernel,2374
185.97564803805,35.6747762515888,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.11386562232441,a,1508,Kernel,2375
185.700568370987,35.433800647833,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.01598107941344,a,1508,Kernel,2376
185.428998810939,35.1865819836812,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.08080382559233,a,1508,Kernel,2377
185.161752675386,34.9340735577515,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,1.03989631286192,a,1508,Kernel,2378
184.899643281807,34.6772286686621,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.981790291829448,a,1508,Kernel,2379
184.643483947681,34.4170006150314,bezier3,1,8,5,c -2.18 -0.216 -5.692 -3.445 -7.23 -5.812,#000000FF,#00000000,1,0.5,butt,mitre,10,12,1,serif,1,/svg/g/path[10],path,10,0.92587696377026,a,1508,Kernel,2380
